,ali_uid,ins_id,bw_c1,bw_c2,bw_c3
0,2766,02655b9a9861fab07ebe50af5675732c,5725,4802.769194267083,11878.691963749006
1,2766,0daa66a7a2bd1100ed063c6870997ee2,3485,2211.738138304838,6614.857379514725
2,2766,13d7c2ae3f7b8b42d518d55776ef0021,3885,2981.638351976089,8207.212709896266
3,2766,16b644be9bc95110e19d8957e867af49,3245,2185.227583809749,6574.370446829126
4,2766,17e3b1f3a6075ee8eec40ff4cdb401c9,5405,4542.386587271085,11158.416591994464
5,2766,1b291f70036ffaeef3efa612ac9af618,2605,2619.3849340449983,7484.983669174835
6,2766,1c88441137d635148c159c332a459499,5805,5288.340130747907,12922.470564460382
7,2766,33d7e7f9c1d87c77413c004cf84079db,5165,2563.1129277699174,7268.221355024726
8,2766,3572fabda1f342bedc6e9855c9f323f8,5725,5235.132920186244,12801.395885646343
9,2766,37ab60d379611b4f8388a8f99ea3e525,3805,1984.7235918459185,6058.40512865223
10,2766,391875873c9eb741c5c6daf021143951,5165,5467.9448711141695,13083.542905608192
11,2766,39a7891fb931f62636f294bdb24cd7a0,5485,4587.020217402498,11230.005134968087
12,2766,3ea8e0e0433891b7ca00a104886aa315,3565,3489.204519607002,9150.99229275249
13,2766,40967baa420fe87ae3c718ecaef9d652,4685,3688.316412932746,9739.26188956015
14,2766,437196272162533eae71d62742472952,2685,2741.728794657663,7711.614776216447
15,2766,497f3c4161863143900b28e9d1139f97,5885,5651.061998524672,13507.833286877722
16,2766,4ea4c11411de5dfaad2f2bb30b9f87db,4125,3215.944427937824,8620.558933010325
17,2766,514740106dee5b4e0138d2b7a7c501b6,4365,2108.572591205419,6321.904722461477
18,2766,5632c2db1a47f6662feef81eee605d0b,4525,4509.240202806751,11045.101424166933
19,2766,5676ce9e3c118b603ef8427a5c99a5d7,6045,6310.392161688398,14683.606325313449
20,2766,573f4e1375c5b1fb38c3f1ee02c5d8a1,3165,2165.9066020767514,6533.994261715562
21,2766,5b77a40893497bb8e87ded4d36b7aa5f,2525,2277.6181334841626,6764.649666035549
22,2766,5c71335c0dfa84a8e08e7da200097980,445,1.5951401120000044,12.900906605646016
23,2766,611fb8bd96522712a5bac7b8cd414fcb,3885,3272.3409322912494,8903.408367410302
24,2766,614a6a98a8f383200bfa4a55b64df941,3885,3895.0689369720785,9853.859069002792
25,2766,623999f87146c43011adcf1081afcd85,5005,4663.1853913504865,11936.142440121623
26,2766,69147fd25896731251267a88679c8da5,5245,4635.867238579156,11351.788334632292
27,2766,70646404286b18cab8303ca8eddaa25d,5885,5743.481854373077,13707.83809083514
28,2766,74916a94b99b2db33d1e69420a8d2a30,2205,1819.0247283562492,5752.888869149611
29,2766,7ef2f1250bd4b1184da7445a36af76bd,4125,4149.963140398161,10368.758649956435
30,2766,8193e255c33640bfa33025155b85d34e,2285,1923.5057837415873,6011.915343347937
31,2766,863b6cc352d2aebec55c904017c8c010,3245,3234.719545236415,8606.4892727416
32,2766,87eb4856dbbbdaf2575e958879cef99c,3645,3558.744682102331,9289.27453385666
33,2766,92ab8cfb66b1e2bb3cf09cc46c59cbe6,3325,2651.5664232497525,7699.71071150154
34,2766,94ed28191363c12cad82b09b85a47cbc,5565,5152.1706032856655,12584.264511438088
35,2766,995b54e0781e3e3a26324babc09e2b95,4525,3951.02407976216,10281.183821484448
36,2766,9988f6a1c6a16b3c62f4dec2dea79127,2205,1576.4369689681746,5226.2290255352855
37,2766,9cd21811ae13128803758b179fa378d6,4445,4375.047760294162,10778.22264966555
38,2766,9ecf1836dd61d0348e96e9ccd4582f83,3965,3114.3188175506807,8449.442759966478
39,2766,a130b3f152089ba2f231c0253adb2105,23,4.324864535250009,38.61254842020571
40,2766,a3cb627c07f0b21a16cc6d040bd44f94,2445,2185.6482781257523,6568.8106147293
41,2766,a660820085c46b9c368d8c99c3d5bf6a,5645,4676.3716785871065,11640.38664618507
42,2766,a6efdbd6b63c20eb8fbc84d0c8742f84,3245,2587.881260217584,7572.8964505624035
43,2766,a845d1fe446420c1da2992939839030b,5325,3547.6980977757457,9151.901239743456
44,2766,ad65e8f453247349c78f2743f19a4676,4685,4667.428236762745,11425.080630434677
45,2766,b04e9c9e805a91735e8d227c419798c9,5965,5331.280519352859,13007.406296068802
46,2766,b0a4bfad39d9d50ad9bd0f6fe3132824,5165,5629.451410440565,13418.48499879241
47,2766,b162f880122f8dfb6a5c21a8574d723f,5005,5180.496013615838,12486.431328356268
48,2766,b369d5d58fe96bb9144154d558a1d8f0,4365,3885.263459981418,10150.17114283517
49,2766,b8582a574db233bc212a3dbdf4b1a0e3,5005,5459.524813911063,13083.441735981032
50,2766,bc99bf7512682bd6e3df12963c52fac3,4285,4032.2530499654094,10154.106749380007
51,2766,c52fb5a5a999c1cb571e17fb92740ad2,5805,3059.642599456825,8162.752528153361
52,2766,d04ccb0df55b57fe16ab9eecbbcd532e,4605,3232.041721028583,8506.924012536183
53,2766,d625fc906815d8ab6a305af43dbde48e,3805,3356.4255105353486,9085.146891251206
54,2766,d8b2c2793908194ebb4636462e78f210,3885,2938.7173273196663,8136.875664917752
55,2766,d93dba3098d31976587b59d445181710,5645,4383.813118368165,10895.250205993652
56,2766,dd3a0cf0b7f8357b099eed616afb60ef,3085,7.811525881333332,51.81684575043619
57,2766,e2d3dd0f61d2497059a8e24ece23d0c9,4205,3304.7012016281765,8653.77839896828
58,2766,e4ab07f410542ecc5eec475f16acd21c,4445,4535.10949056717,11092.66463080421
59,2766,e5eb87ffa7767dc41c7b1fe87a2f8388,2685,2408.4089120848375,6915.2879902068535
60,2766,e6d60972cc70d18e3cfe4b793aa60bfc,3485,2240.3993189865782,6674.934688126668
61,2766,eb9ad926f61c73d95245898962ef513f,6925,3658.164428184568,9472.473231051117
62,2766,ec53e5c988f3802a4ef5c71f822b553e,6365,5211.949227830837,12700.131225809455
63,2766,ed398e26cc787ff9cf5e6c7feb186419,2205,1531.3776326031657,5124.567177789286
64,2766,f0f2f41b6e8bc2781529810f976a2eb2,5565,5215.970438963496,12705.45362720266
65,2766,f146ef9b8ac05f2b35195269f32046fd,4365,4093.8345115299217,10255.642628716305
66,2766,f1c6c4812358394c41250936fd3b33d0,5805,6243.113855180257,14561.501341341065
67,2766,f375236f6b054972a4ded4529e06bd34,5965,2566.462854088664,7275.1029045693585
68,2766,f4f28881dd7bd573fa60c7dfc42277ef,5565,4796.691475004762,12040.622518239545
69,2766,f7d532dff58ef2ff6de13d5c7f52b6a0,2205,1787.337648118673,5704.677872993053
70,2766,f82bcb841322b6d9eadd21d8ed0859b4,5645,4246.939910084842,10583.379160584882
71,2766,fb30375802782690dae4dd80f9175e58,4685,3695.1563102876626,9757.790390728042
72,2766,fd3afb68aa3715a0ee0e9c1fea7e8b6e,9005,6276.262975738169,14646.426709201187
73,15219,00aca08a22767de096e70ced302e28d6,3165,217.27378183174986,1028.545827884227
74,15219,038b5d86e6482a6313f94922e59a9bf6,2525,33.10997831916676,307.3678839672357
75,15219,038ea1affb8fd9ab57c8707e14f43be3,46,0.1542182512499999,1.2569989543408155
76,15219,076426c8f7b0a7448babc4da9a3c989c,1085,34.28140511600005,270.38492244668305
77,15219,07f2b5e431c2f33729781b013d902450,2605,277.3519903928335,1142.9023731406778
78,15219,0886af93c47e01af5e40763b3b327cd6,4045,618.5623687032493,2031.7910689674318
79,15219,098f6241d1e87acfcebe0f96efb247ca,1885,116.48572966108307,474.19829587452114
80,15219,09f5d67ec940950053ecfd988390b809,2765,311.39069968708213,1111.801429912448
81,15219,0c250b1541d8d12a5e2e61a7fe6a5247,925,34.15148851258326,301.42337012104696
82,15219,0cf7a18a8d92adfc14008eed5316233c,845,39.693267042416835,376.44070507027214
83,15219,100517ef3bb7c01690d5ff04446bf2f6,605,23.865487158583328,242.267461521551
84,15219,111dbbaebd1ce8b396c89a71528ef4ef,1165,19.84034248941664,129.2737731244415
85,15219,1194c71c99a4ff5d78127ea9ee78bcc3,765,16.007249385999977,149.50557885691524
86,15219,1205029e69b67b352fe38c56fc253f4a,3325,181.61602655141724,622.3103086743504
87,15219,137698493e6495f59b09a6b2a52622cc,3165,502.69531451716557,1890.186409056187
88,15219,142e2e3bfa28ff3bc82d6f9030eb7877,1005,33.568447682833494,317.9334288742394
89,15219,154915f767c94f8d0c50f6f25c374536,3805,80.75154236166664,454.2050575744361
90,15219,19fe95201b33dfcd7343a179f9b6e61c,205,8.208362446833304,80.75790736824274
91,15219,1a25c14fca447277ad013b2f7c1aea7b,445,5.844282063000023,58.896156940609224
92,15219,1b80364f4049884fdca4118aff1f9dbf,685,33.36858179116679,306.10636074095964
93,15219,1d073e02995690e181f738ad312b5bf3,1325,54.93916786616681,461.799738323316
94,15219,2189671b969a80037e4618834866bc95,1165,46.70796765841659,411.80318816564983
95,15219,218eb301ef243b34349e3d87dff7a6fe,1405,19.848200835500087,139.07430013641715
96,15219,21dde2937bc6af765172dc66fc3ea080,685,19.539380166249963,191.8827674724162
97,15219,23637bc6e23e34d99a17124dee890fb5,2045,71.25039480325005,473.0856215022505
98,15219,247ed0f1ae2f7154d2bc561e87c125e2,5565,367.811191281834,1455.7342494931074
99,15219,260b7f945845fab0f2d0e08d56e8f94b,3005,174.60326618799976,938.4423784911633
100,15219,276a9c1ced5d092f7c2156e4a6ca2cf4,2765,221.02427611208296,1027.5405506417155
101,15219,28c53fc29eea7fabfb9d4e795a0f7c26,685,23.86071509358321,233.48253638483587
102,15219,296d85ee1c593d0675ebad667a54902e,1805,54.481332286666635,303.7667371239513
103,15219,2a07723d1735bcda49064c1e27d03ef4,3485,163.09240139816558,744.3238558061422
104,15219,2f33ec79cca4a1333a2db965c853e12d,5805,271.0683692790001,1173.4974820632488
105,15219,2fd9324f5b85cf0535495ad75e507bb4,3725,38.55049633466668,194.62832923047245
106,15219,31a3750ce9741581615623ae508dbce8,2685,132.43821948783358,797.7890942897648
107,15219,32b7f891ba4eb5389364b3cd9ff90df2,9325,1794.4846626939102,5007.352339206263
108,15219,33d16cb82d254a7ef760b963f13a999e,6685,403.5454963646661,1560.321133537218
109,15219,34ba0daf54531f746019bce984b2a389,925,54.92661867366665,481.6827513836324
110,15219,352b47da3a2324851479d4113bc10dfc,1405,79.66026677483322,520.9129837341607
111,15219,35f138da0dd1ce96675bfb50eb0cd6d8,2045,124.92088359116691,786.3790276274086
112,15219,3611feb222f58732bce5c5aaa0d13534,3565,544.1310831130037,2044.0834512189033
113,15219,3ba12969df0c16da922638acc3c0d2db,2285,94.28121594699988,570.694180727005
114,15219,3c4463c6471939063f7925921834efa6,5805,221.22221879383306,918.8486528210343
115,15219,3cb2bbb2f5f5c7df57d0012c8863604d,1165,40.56476658441651,372.98011290840805
116,15219,3cf057cdcdbacb0fc5f31c175f54f38e,685,20.844590835833294,215.0913642626256
117,15219,3ed6b9d5e3a5614322b132c728bf5615,3485,543.6051018725005,2045.3761280793697
118,15219,3fbbf1bfcc3417b1bc8693eb1e520be9,3405,462.97233770741946,1812.377945026383
119,15219,40033294eee35dcc4a6e8411340ab1e1,1645,146.0938149640003,927.3603896889837
120,15219,43fb5b9b23f553977f1a7f2221fdad9b,1805,147.74823543816663,872.814320186153
121,15219,45c158623393252cca567ab5a070622d,125,4.07967021525,40.76940248720348
122,15219,46d51e95c4d1767be70105316085365e,8285,1876.669428257415,5203.06242786348
123,15219,4adfb1bf6da24f4a565664dcde692abb,1005,22.251084799249988,193.07444974780086
124,15219,4b0a3c47891153d1dde05eaae097052a,765,4.912161320749998,35.999351274222136
125,15219,4c793693519e811996caee3ea5a17744,96,0.13121982299999999,0.9076194092631341
126,15219,4fe3e3485a18337800a0bbea6d66b4d0,8925,615.6834896385817,1667.0586222968998
127,15219,4ff76a0f70a72062e46adb3a832aa7b4,1085,46.81537926899997,399.69805154018104
128,15219,50d8a34e95fcba6989582706a13b1479,285,12.093722281416653,115.93639117665589
129,15219,5357e4e3192ee92fbeba0f9a64e62dc9,685,41.74800517083342,400.2243707422167
130,15219,54833000f88e44e899b530c1863d504b,3725,488.6073121579179,1832.973076729104
131,15219,55770810d276bbc04453afb8a5093158,285,5.513325480583322,56.62370726466179
132,15219,577e19e6c5fba52d8b68cccd0c8c51d5,925,10.216387298749956,89.9669967032969
133,15219,57b98834f88977f133acd0825a78763f,845,17.163926826249973,146.38560838066041
134,15219,58de08db9035d4e08b07fc53345c478c,1565,51.077013028333226,412.93504125438636
135,15219,5af976994d9b41e1579cb95864e68ce5,1245,41.303002755249864,249.07146194949746
136,15219,5eb18f4a056aef255d7451b5b6974154,3725,146.14959864625015,690.7470793649554
137,15219,5ff3c0889d8907eef0f38e47edadf8ad,3965,454.0698027420018,1767.8700570948422
138,15219,6182e40556ad3cfa216e39dc63b24e8b,1165,13.638496030250009,124.51111759990455
139,15219,620e3cd45c8a08283b89a91e9f38d28f,605,28.12048209791685,283.1131718493998
140,15219,63db482b9b291ca3db385db80b48c791,1485,53.35602649224986,337.8420062363148
141,15219,64e17c960135a8e24d6a68d9dd265e7c,3325,234.06565376833336,1069.4082214403898
142,15219,66f5e13207bb5b3c893d84bcec6b7c37,3405,582.5927190559999,2107.741462988779
143,15219,686fe1b4941dce24325972a18edef9cf,71,3.9090424012500016,28.411136409267787
144,15219,687423ab22a9b2f1775688928d96f021,96,8.236434564749992,74.48099034838378
145,15219,68fbb89ed21186970d397efa81008174,845,23.056026177249844,197.89860407821834
146,15219,6a96c846996119d01e613b13eceb4a3d,605,3.02619076783332,23.898757332935933
147,15219,6c3bc504d12b2d2f8a850f69459cb710,3965,592.2296839011659,1816.8992421682926
148,15219,6c69098289e262535f617eafe2cc9f15,605,26.407181456083386,269.5199895557016
149,15219,6e74a1a5d223c6bab264a9e2a26b7a61,365,7.237149004250005,75.767557695508
150,15219,6ea1f75f5a0c1c2e0eee904f65460a5e,2445,123.04388176308288,475.1195276621729
151,15219,6f3bf4069721df42bcf12b11a617686c,765,15.433387963500092,146.63979599252343
152,15219,6f426568d0547c42eda22ee4c2ff69b4,1245,13.378236054999986,118.75441937707366
153,15219,6f6c18f1c06293f19699d50b95359e62,205,4.352251866833344,43.923444505780935
154,15219,6fb97c882455ef36dc9b660037d32a77,1325,54.099206912749956,423.0690505541861
155,15219,7094159a0307466dd9f12a85b4d9e4bc,4285,512.081034636249,1986.5289817750456
156,15219,71076e99b4de2c4b1ba410fdf87bbf45,205,2.783760659000009,28.463302832096815
157,15219,71649b9501a8dac0237b84f0be4f2b2d,1805,89.09475004841667,584.1411256883293
158,15219,721d89a83257097e1ff545c04c1da503,605,20.417542563583215,191.95062057115138
159,15219,726269b0c3254a3e2dfaa318737411d8,1085,17.660647236166643,128.62913198769093
160,15219,7326052bf53cb79b476045d0a8e14f48,285,7.951254906916649,83.19338701665403
161,15219,73c1834395cec1bb937ae4ae33d2404f,3885,619.0084059074152,1884.3106294982135
162,15219,7479feeea222d07675bcad836814f09d,1005,37.60118840241665,368.0929701123387
163,15219,74828c76aeb9bfbc0e30b41e68398a00,285,7.415697024000056,78.21900271810591
164,15219,753d902a4ced3bf2f37d89bfcddd7ff8,685,17.437855987666627,168.65578427910808
165,15219,78227d425bde4ca129910d32bbf7267d,125,4.749633430499996,47.89065255783499
166,15219,79c1d1aca8c17451cd46126dad825730,445,4.6103801205000225,44.74333436228335
167,15219,7ae06393e136b17fc77d1fce43bc0061,2125,182.30571067658357,1045.9909541811794
168,15219,7b1c57517ba22d412c11923746bb569d,2765,236.1108270213327,1076.7616474349052
169,15219,7b430e234b1ed2980e6318696e3d1267,605,40.82128301791681,414.53401261009276
170,15219,7cdd0ee3414c123369904973c13d0971,2765,86.22085252658385,321.8301936518401
171,15219,7df12d51283c2e3e1d1264505165356d,5645,301.58518611141864,1326.7643047682943
172,15219,7e7c7469ff467c235fcf08897251cf42,3725,106.82476571433348,592.8139771521091
173,15219,7f84058d9dfa436c7f072bd9397a593d,2125,166.19219007625082,887.8107169736178
174,15219,8033ee648286b4e37ff3d5be6f1de7ac,1885,76.19405857666676,451.41288922168314
175,15219,80a036acc65d650e05245a3a32316b44,4925,327.67030916141687,1369.837596528232
176,15219,8130f61f6e638426a07c626b0e5d3b5b,365,14.460957556499991,155.65024436451498
177,15219,8250cb82d856e5ddd37bf18fd17df840,96,11.210260834500009,105.86923797614872
178,15219,82f0fcbdc0930e2331ea67fb2344abf8,445,9.478699248666622,99.16659456677735
179,15219,838172f5429e253f45c6e05def8c9de9,1565,38.51691875383347,351.90612383186823
180,15219,83cd80faa8eae3c7314e3c5077c53592,925,20.300855315333447,164.3017174769193
181,15219,850b2d305e8fe121630b377b00ac6802,2285,287.05962900791724,1101.5056708361953
182,15219,85327191298bf669e96821b5423019a6,1965,23.321444188583378,166.33118248544633
183,15219,85b8c6d39e998753d9fd9b997b6b945b,2525,320.26019328141456,1211.5981709863993
184,15219,893417307fe10a90ccec7bc06f0ae8c1,1565,25.36955772941671,149.2813773918897
185,15219,8a34b0d4eceea541d58a17b1780d4009,1885,17.15011928991668,100.97505608573556
186,15219,8ac10f226972546dfa831d74300f48a3,2445,77.95640275000028,346.0864808410406
187,15219,8ade14f619ce0dc5d126276a447da702,2925,316.99621035508414,1116.9984208513051
188,15219,8b4bef8d9f01db2f8673a907ce5a034b,1165,64.14991342949995,543.4166792035103
189,15219,8b5a42e0066c22017bf186bf0b22eaec,1805,82.18469049391662,503.5588840954006
190,15219,8b646b8b94c7a6f8620e2fc6580d6f3b,4925,213.67853140624987,980.1520523428918
191,15219,8c1e0329d7fe345916e262bb0c782d07,1165,8.19424922349999,54.19423593208194
192,15219,8f18e8fd76a88582525398acb064285b,685,20.572232653833318,185.7867346610874
193,15219,91095494ba438a3390476a618f2f4b5b,96,0.14930707574999993,1.1137614492326975
194,15219,919a34a088de6957e252071f1eadba2c,1485,50.41998056091636,422.08265016786754
195,15219,9327337fa6b316508fe3c04058e68f15,5245,655.1506267587482,2004.2734676320106
196,15219,939f51b93a4a46936a4c90e75c96907a,445,8.105305261583347,85.1868117414415
197,15219,9418c7c31e38a29244564cfd28ab93df,1565,124.37113726899983,695.7929580286145
198,15219,94275fb87319bad5b98e771befac4d61,6525,70.69134968808348,301.9624400418252
199,15219,9558b664bec61fda80cb1eae1a4218f1,1645,41.34643053783328,357.7496729325503
200,15219,96800b10b9fda7118adbe3ee86284599,605,5.556208074583318,51.39453277923167
201,15219,977e8603d6c03a50751221b6cb36ef60,2925,380.623890566334,1526.9047502428293
202,15219,97bd47a9c937060b41be5f6dbf36888e,445,10.550100385249957,110.36908362060787
203,15219,9836c2bd05764fa9efa76cdc54d8e04b,6045,647.4347315394143,2003.8614355400205
204,15219,984b37cc4e6848e91694eac2ffc72d46,3725,479.76456155975063,1797.4193431064489
205,15219,99a63b22f47a12e5a09376a8129ed167,2125,117.57501033908325,679.9762033950539
206,15219,9a380ed4f527cbb3a80712f9459a1a86,2925,108.20637725358353,451.86569751240313
207,15219,9a71524b8a3b0accfdeeb2299f4a4bb0,5965,657.3816919987494,2123.0956557858735
208,15219,9c5be3c0d88c2a8f1de43aee09c3857b,6045,257.73116481949984,1092.3158243950456
209,15219,9fd204d4eb33c17926854d0a673173a3,4605,249.03490990649948,1093.6840161122382
210,15219,a0591ce79afa2e3a296fb0a0951f34f3,2845,628.702462970085,2267.277639415115
211,15219,a1f61118aa945dfe89239f48288e6709,96,0.09916489275000001,0.5842622648924589
212,15219,a31ee433e85d41182e1eef2748154368,1645,66.9214771419999,485.2593983989209
213,15219,a4e716bc27a2a5ad15ddbf37cc51bc98,5405,165.02238051383367,778.7946645822376
214,15219,a50d81b9a7220a21c4ad2daaf7a76170,1005,47.431758945083466,415.31450212933123
215,15219,a517def5aa2e845b6127fef44924f961,925,54.19593267474986,506.5565950982273
216,15219,a91700e834ac15ebe5aec543fe3c1c8c,765,49.83155089916688,463.9818085357547
217,15219,a9c638b024133cff7acdda17e95db20a,925,36.81856582108328,345.6063369009644
218,15219,a9dfc654b24b6574b244a389475918d8,6285,233.43081794799923,913.4521463792771
219,15219,aa4a04ae87c1228962e450637d531ff4,1885,104.26213638016687,569.0535465348512
220,15219,aafe2a890e5fdf285c0ab442c733b491,365,4.706714212333346,47.105494681745775
221,15219,ab3ab93fbeb40693fdd514e4393a3d2f,1405,131.16401127474987,784.622660363093
222,15219,ab41d446e457a9c5435ea292b30e329a,285,17.172117137833368,180.22415187209845
223,15219,abcefce59e028943536a471009ad75be,765,28.009000444999998,292.7875849418342
224,15219,acb543fa0376fb8bf30c4fd043052c41,605,17.43240560333325,175.56287826038897
225,15219,ad3e84a159c94587456855caedec2dec,925,13.430980126333331,110.88951786048712
226,15219,ae3fac729711e2fe8bc17e445e157e52,685,24.87975359941655,240.20128022879362
227,15219,aec71eab964fc65ab45e1722445ba2fa,765,41.434910080249836,394.1220385394991
228,15219,af50eacf2ab9193eb8ec5b4c276793ef,1085,21.024941449250033,152.7931667212397
229,15219,aff637444a5d64d88ccf0cbfc463b728,925,7.876681736166632,62.05576792359352
230,15219,b0ec7897251d5e4ef4362bc81e1eb9bf,2125,80.81213358649981,556.4505446143448
231,15219,b0f44a9154f44b3a0944e21bd88f3777,765,22.756183760249943,216.2146543990821
232,15219,b32cd9ad0490d8caee2ec535a0b59a03,525,18.668477968333363,197.63021224178377
233,15219,b36c1142663e3089bc8e944abe627c91,925,18.50720893924996,183.21686379611495
234,15219,b444afd15b1b7d283cd9b3cb0c714ce4,1405,59.72961262183323,458.39919816702604
235,15219,b6d0351c7a6008e9e27603a3b0dc2db2,1005,51.52760768524989,484.2819267511368
236,15219,b754bc5741e1d3b5ff3b4bc4674e22ea,23,0.6235417964999982,4.484163159504533
237,15219,b79f581f23c561214924c2a3cc26597d,3565,640.7989042920829,2269.5099891442806
238,15219,b887d1465fd252f69fabafdd653f4293,605,17.679430720166653,171.93674395792186
239,15219,b8f355cb021130e369c0be6355f8b038,96,0.18704850149999996,1.51295917108655
240,15219,b9648cef81515b164c41a2c5d05b426a,23,0.37026648749999985,2.752958843484521
241,15219,bd3e10510195248139f3e7fe9741fffe,2205,144.1400760495837,763.6268851161004
242,15219,bda4f517415dfdf64edfe784bf2369ea,1325,56.297505248916444,420.10664775967604
243,15219,bdc9fbb8d514eb9806b2d9d98d10b63c,685,16.846889279083285,170.1656751986593
244,15219,c017b62368482c27f6383b1681f2c0ff,23,1.1569191007500002,6.38152102008462
245,15219,c0de131aacb5ee6e75705112fa93bc45,4685,307.83270599450185,1347.337247673422
246,15219,c163281b19b0619d1f53647e5d4ea8d2,3165,107.29085895433361,598.1109546124935
247,15219,c4337d34705b3389690ad43a3ac39e13,925,22.737064460666684,206.11342884600165
248,15219,c4e7cbc13c652138459e709618aab762,4685,89.58514078958342,507.8675781469792
249,15219,c5183267737c5c45a106aeba73c14df2,4365,44.813033207333206,199.52759058214724
250,15219,c5583e91a7bac77c191c63f59a149c54,125,7.924274373749975,82.5890158955008
251,15219,c57793cd1677a8ddc9d9c8a5cb38ee60,2125,149.77156678141657,938.7813631072642
252,15219,c685a5bf9d4942b0214f482baa082f44,845,22.841972521666644,218.44826817512515
253,15219,c9e5f2c9ed3475c7d17ca6a6592e3f60,1085,48.12483144441673,421.41580316238105
254,15219,ca4767df6e2cd030e481656c2dabe30c,445,6.26195336333338,68.73394805006683
255,15219,ca533e9536b9f1fc1504ef056db0c725,96,0.1536841582500001,1.1546735186129808
256,15219,cc4a2f36fa224b2f3823f26da05d0a76,1245,25.85452135483329,252.32249703258276
257,15219,cead95a96a115067e81b72b17c4a85c6,3245,164.54983323833216,826.9700615666807
258,15219,cf4bb64b01c80d221ee855094cb10397,6605,129.14019311991663,621.5319692809135
259,15219,d0b2a84094df053fca7b267f71cb1415,1245,36.87831054866644,280.0435863621533
260,15219,d309e060a2acde7fdd0e387857528945,2365,261.01787069499835,1085.307790338993
261,15219,d45cb09ce41f6a3a08d54464c5e50cd6,365,8.056171084249986,84.96704958379269
262,15219,d4e67aff57214a0fea492c16d93fb590,4365,146.82388057500017,729.503778917715
263,15219,d797952776427966129ebd3215304d14,605,24.35208367316665,246.74587813206017
264,15219,d99d73a16ca0db7d7da0c365298fa428,1805,15.51846739458336,125.9438909869641
265,15219,db27ed4e06521851a4bf84ccf13bc855,605,23.982633253833303,243.83769806474447
266,15219,db2b2601481253d0e4f6fca161b63eb6,365,6.429085933666681,67.94125126674771
267,15219,db6f066220056b4ea928be66b56ef469,1965,53.834637595000345,359.127233857289
268,15219,dc5a12a60230cea260e4151321a32da1,1165,39.51101642291656,362.09167845547205
269,15219,dd0ca27e4ef1ebb8a997f20298e2e37d,1005,73.51038946116691,582.7791226096451
270,15219,df76f1fcccc3dd0cc89ae8ad0f6a6568,8205,1904.365860245992,5245.534942690283
271,15219,e0beef222abb14d8603d37e73aed8d81,2125,123.68106338874995,577.4320366792381
272,15219,e1eaec44a0a8d56caf368734c252a0ef,1565,50.08247779591694,386.5045295935125
273,15219,e2b87b74b9d29fa0541c65596433ff49,1005,23.35974515308333,205.13506832532585
274,15219,e6b4c188388bbea154b84c00e6eae32f,685,22.584882634000035,225.76507704332474
275,15219,e6ffff8a1ff17fca26145e296727c2de,1325,41.20382942816672,374.1168558876962
276,15219,e7c2f0b8363408624e99ea111b46f018,1005,42.358726657999966,352.3900847230107
277,15219,e87020f9a4ce0c3ad3df174b4ac5a6a5,3885,640.6356173996684,2259.047400187701
278,15219,eca1138de75730e9a09c3ba109baa1ee,765,38.304979009333294,371.9879212975502
279,15219,eeb2e9e577cedb64d5b5ded8247977fc,2445,316.20981803366516,1214.1717573534697
280,15219,eef8b912cde1a3c638c0d9435494f37c,5325,420.1367033325003,1647.0092965476217
281,15219,efd95e301ac7482ff8b4daa131e5afb6,685,18.627329016083376,189.9566956423223
282,15219,efe84aada2aa9373bdc7e6ed7bc54fd0,1805,58.73639017666674,499.1853200085461
283,15219,f0a2ed6a450ae16ada78f9280aa94832,2045,123.50622843708406,709.635570505634
284,15219,f0bc99c9a42b3114ccfe9215f6df8d49,1645,36.23658496308323,192.7821725886315
285,15219,f1563951240f277bddbd4d0a15c1a6ed,96,0.13224765225000015,0.9570170380175115
286,15219,f2021981bbe1121721721e1ff8832d55,1005,20.229262201416677,194.9930458981544
287,15219,f39d84cb51ba353e55a8535adf34649a,4605,261.5641894860832,1092.4658497050405
288,15219,f401e0ad665e721d9f38f781f6ce5c0b,96,0.11984319374999995,0.7940780371427536
289,15219,f45820ddbce28b12b7773357c17277ac,2205,106.98372266125011,644.4712634850293
290,15219,f5ff3c8504227db0031791ad99b1b5c6,96,0.12890925600000003,0.8762817922979593
291,15219,f6396e73358d10a242ac6b141e6cfa88,1245,23.445290232000108,208.91246678307655
292,15219,f706dcf388930ba0e14820969d5b41da,46,3.760936998000006,26.86356090009213
293,15219,f90246df24d64becea57a3ecc4f36376,285,7.873941298833316,76.8656285572797
294,15219,f96cba624a0641ef8ced6e4f2e7336fb,1085,36.82792496716662,324.80157779529696
295,15219,fae94d82bd09838ae059c80145b92c2e,1165,42.285002387999924,398.3397215232253
296,15219,fc38620d3802c5dc128d6afe0941e3f4,96,0.12579347024999996,0.8725057449191809
297,15219,fec9c43f0cfbea9ad282ab9382b9123b,765,19.06761432858338,186.70430263504386
298,77787,00efea146844db8cf4de9534d1bae3ba,1325,503.4545199321675,2433.397806147114
299,77787,033687056c7c6f987760455ce8ffb6ab,3485,2316.8283134546655,6517.160054147244
300,77787,03619043dba39666fa70d80bbef92fdb,5245,2362.600856658088,6419.335052082316
301,77787,04438445f1d3714744f1316c053ebfe9,5325,3829.2254204109067,9496.156226629391
302,77787,044ecb27f0e1fd1e556b6e4f12e1034c,7885,4678.3989341038205,11252.3856921494
303,77787,046f3e3f9642d0175c54caa3320be3de,3405,2352.2833329956616,6583.011215804145
