vm,sea_max,sea_avg,sea_min
011a15612637a009dff7fe7509f8ece4,0.1113187468833331,0.1021600773762783,16067.0
011e033e20423ab4b0ca1dbf6339c4c9,0.04892653048173645,0.09043855792165467,16067.0
0145d8aa1709af93a2e89f7751697156,0.06591540919703309,0.1200708711722901,0.03566171759842329
01552fd87aa9ec29e6aa8ea8a62a53e0,0.0,0.31377864203694583,0.3466203883588055
0156e24b994ff0caad6ad72abba1af57,0.5124230354598445,0.3491465197359901,0.045076166647653126
01578e953c8d6479ca96b318da299af6,0.7418747332276212,0.7638268205152994,0.7548828203070571
0163de30df21c2968a56dcfb90ed35d6,0.5349681486249735,0.6448997943181445,0.64767393913577
01644c5f7622147f5b319fd9f44264c3,,,
0187aa6a54c4b063e7304015528f9736,0.03570241874589175,0.03568608823872055,16067.0
018920040d79c84b5e19efcbc7c560ad,0.046412650463023564,0.045299399020947484,0.04387367401118292
018e5e51a66d783febc53accf8929ccc,0.05623552526135556,0.2605332152447988,16067.0
01a91288e45d7f14ccb06eef36513e52,0.4160442453609795,0.866480312286726,0.404415770059536
01b6b56eb5879e36969f218ad1b4aa98,0.09234610500798057,0.08998218611140707,0.08819757721664667
01ba4b2b2e25d11dd319013308c4c176,0.04797616324466192,0.0564883034234509,0.052166055368941255
01c949cf86f8ae08c8df54a24c0173f1,0.1003070770535488,0.08299450950282772,0.11645309200785281
01d1f91fc444c77d539b35e4869daf76,0.04280504767780047,0.06422643378674009,0.030338552678644937
01d5437450093060dec6cdc1d3795cfa,0.15194467723764316,0.27221958311917227,0.1709670113105194
01d7dccbc34ce5b6f81644097bd6c2af,0.034648922600318044,0.045392879890380655,0.03312817851527916
01f81e3b22ff333ce67e0d01c57a1920,0.04583618063863537,0.047565753496113805,16067.0
020be373d878b4be6e7db34733e6cb17,0.05024198283484704,0.051456388361320826,0.0471311200203135
020f362cb44133e8107129cdcc4aa8f8,0.024229875488590902,0.03644435060916473,0.04048594646655845
0212589a9dd360748f5d53050251ae5e,0.04907311303293638,0.042485947791988554,0.03179243075209748
021970e3bc9bf1d9225730a55c3d9d89,0.0421086075905851,0.03416879514526583,0.03566171759839032
02249e1caca90d7ec26111c6a00b2d71,0.6603994013944945,0.6980181139156023,0.6999282405433187
02282c788870fdf11523392245cb8ea5,0.10838997201063849,0.09360233270723639,0.11431569960131094
022ee472685a54ed663e5fcf0625d0f8,0.3859198967281592,0.4728163677956714,0.3630993624062958
0232511fd0a9cbaa1646d1aa54c20935,0.040600560990565304,0.13606910981052578,0.03566171759840697
0239c20caecafc8dfe7c28d9b8e1dc6c,0.03566171759839487,0.03566171759838688,16067.0
02435f775e16bf9442544e7dbe8e7b36,0.033684422985643336,0.2602761152172015,16067.0
024515cee7bf0275c99fe3e9cfed8fea,0.1906156510068745,0.40076450195651936,0.45898300584686946
024ae690db36433abf374251594a4a70,0.025423585030377338,0.031098381976914502,0.041108032226217506
0255d6f324ec57cf160f21bca1af68d6,0.06454598542210543,0.02540405225985254,16067.0
026265a24b4d4a2e5a7962d0c09914bb,0.050641874287157274,0.03181554882942417,0.06053985640379311
02655b9a9861fab07ebe50af5675732c,0.6455057553631205,0.6755579229225264,0.6740198175414702
02698fd7a38189e23732e8ee3b797327,0.029961503443769244,0.044462825782985216,0.07845583079677043
027eceaae6ba9a3818c678d356a2ad57,0.15832909627721103,0.10929215944643034,0.07878965753595946
0283c4a41801cd11eca4e9916da61fce,0.7682280964971184,0.7821063459798209,0.7773685715508306
0287196b170c9835235bc65ee1418507,0.5625032345214063,0.6485611933261195,0.6358987384743928
028e85f2174d5fefcff493bcdeca629a,0.04375440828286059,0.06940227527226583,0.09448047490485734
02953b2a2fa557ab9c28f36a198db639,0.03566166777993629,0.035661733820225305,0.023729927296390008
029ae4b2dbe95ca737e17e51b34476f0,0.14834931390300676,0.17735498621274803,0.20924956128305483
02a6ec0cfb78fd4ab525cf7e201b6f72,0.037097235739190104,0.03718300424398835,0.0799021079180956
02a73ab362d4ece436812e2b43e597ba,0.6573461185912803,0.6870019149152632,0.6161425757266006
02aa2f01d1a1393f5435229f17286dbe,0.0731728329887027,0.07260033878307248,16067.0
02b42d3f23daefcd41747faf35a9c486,0.041535091812868075,0.0822566846204843,0.07172821956894682
02b60cdf8eeeff74d49af1bce97959b2,0.578642964148616,0.5726444504910926,0.31057990816810443
02bd97b874bf70e4cf7758586f5e4344,0.4547225446799422,0.5218607134179567,0.45663267498859306
02c4209768335c9da22f455882937ae9,0.5537434287173787,0.7298902565932315,0.5105851736784667
02cbebf13e7b6668b30b022ff3e1e44a,0.11357993426684376,0.09670650512266865,0.051014469698218545
02d5ce6db9e20ecf609800b296941711,0.5450101874621329,0.5141001935743081,0.30270609971843865
02d9008764019ff79ccd0b0d1e9398f5,0.05593753793792089,0.03605664909701023,0.02992594490287015
02e00e7f457b1389dbce05782761cb91,0.0356945488679844,0.04545783756591504,0.04672045231734634
02f724102fa8c5fc654af4ac6ecfb624,0.22934252638521602,0.11711127034518387,0.10526558770895134
02fb2a2cb80ed66d1573cf5b31ee47c1,0.05718531555882378,0.06072499021178912,16067.0
030a744691285ece81ec4ac45c2558b5,0.5970286513902123,0.6920535640142769,0.6531468283607847
030fb1c705a852735f5d0f6a8505fddf,0.03310822194037366,0.018893992452767794,0.034719668778308566
031a1bc444fe9b2ac85e19b0f4ae565f,,,
031cac30716df7217db9a04dc5e15735,0.027333422746185,0.06044531507279072,0.03382919438211107
031d269fc89b34d9400e32427d63efdf,0.017534875776481718,0.01990165914888764,0.03067919312951428
03270109a6134a7fa0d1d8aea311ba6e,0.028528466623527926,0.047562694495823066,0.1143278322937945
033687056c7c6f987760455ce8ffb6ab,0.6016285313860852,0.7267535427571095,0.7355361760665862
033ca705244255015eeaf9d21a599e91,0.03382045941027112,0.08434997241711228,0.13806138134169355
03435c8f48e370bda5546b1047af5d49,0.13418042371420213,0.1439842012438246,0.16923181967481582
0345f744b6fe9dc96642128fa19db1cc,0.05151387918714878,0.0512526450107742,16067.0
0349da642606f7b74c9e97378c611e2e,0.7400812834872922,0.7852445689000067,0.756386444247074
03515107a0abcdbc3a0775c3ceffc4a4,0.6620715258860466,0.6352943811293561,0.20892032952717055
0360daa21ccaa73a6c084fe7af0c9c4a,0.4773301607676851,0.6396667770711877,0.03982641270426934
03619043dba39666fa70d80bbef92fdb,0.5276585922574565,0.6417676724305421,0.6520903971581813
036fc08cf4e455b1dec51392061b4928,0.081314734104729,0.05901969726414724,0.09536206069740238
037066779766cdf1f05ebf8287809e9a,0.2127669583342111,0.21797818004648217,0.05192649087531165
0372a7198027379a2e768e3153178585,0.026514954352839237,0.01992306517117537,0.032801447191548094
037c4c31128425449a260d550508ef80,0.0356617175984153,0.03566171759837311,16067.0
038a326edd30f5e9e38786429eb1c1fc,0.3146170200474906,0.3838868441644373,0.320893231341819
038b5d86e6482a6313f94922e59a9bf6,0.2768245142658301,0.4337156227057788,0.23471890539121143
038bcfaa182a112e1d4a3a55c0ebdd1a,0.03398962908324432,0.0623629146414062,16067.0
038e1196ab8d66c4d3e11623713040de,0.059229222747183896,0.04089632176176239,0.028916324486378597
038ea1affb8fd9ab57c8707e14f43be3,0.8685288689263007,0.9926198225419763,0.9975999411028491
0395b0d583bbc0b0ae9dbbb70a4b77a9,0.34837007390159624,0.3496781805837159,0.3341945099929984
039eb1932ac43ade7a3921132ab65673,0.01853892306507421,0.023673919000076427,0.10159449891143557
03a1691a6f86e9f4714babbd47029d30,0.037269836370102505,0.19786682385919319,0.0356617175984153
03a68726dd95d3dc604d447ba737254b,0.17748755019196794,0.20006838353426082,0.2793011163623914
03a8e007c7fd2062df6a1740c11b1665,0.29069202369066727,0.31259879127613266,0.2541951437503117
03a94625405d78f8cf85b902f4a98f93,0.08422261784036433,0.09288261027087208,16067.0
03a9f2b1a4b98f4d8ae444b00dd116fd,0.5502699923812524,0.6068012591900831,0.5688664810774446
03ab713bbf6937301304f32ba41422b9,0.37752445978293336,0.2065681052008167,0.2930189936224128
03bad6258df46f3096876f80ff93a111,0.769637730767765,0.7918600580041452,0.776883352939984
03c8740e39d2895ae3f23fb7aba49320,0.08793606689879985,0.10801450952778391,0.06702045459441708
03cfe6a6fa344bb35e06c5e24e9a67e7,0.7583865255599286,0.7884824540454289,16067.0
03deb615c09d64643ae4f71fb74570dd,0.6390154579796742,0.6775771560253383,0.668360361383302
03dec0dceda465399060df36fe2cfca7,0.7613354347678419,0.7925675163344761,0.7481494852764149
03e0907dff152d7e1106a9e8165ee0bf,0.6965649531677824,0.7229721045469959,0.6773281086844818
03f3cb3d58b8dbebccc07c0ebbff591a,0.2185563995188552,0.3994244387818483,0.3936303007508425
03fa0769547957a329d5a7e18090c88e,0.48245844349609757,0.16354171470058698,0.0818283430414386
03fc5d8e024b044add3f1da26f698244,0.025242195810214918,0.059227080836343204,0.039387256484733735
0408fee56620f805891e32003755611f,0.5030442062071525,0.5218934855969206,0.411134871155341
040afff35bf956c32409e08acdb4b307,0.01944058874372978,0.039098418620287734,0.019041341296129777
041cbf874a8ea2b728e472f9ec7823ad,0.56478436538733,0.7488303221580594,0.41390262497235353
0420cc42dadd4f3160a5598a9a2b2e0b,0.670537995543738,0.7310459379582459,0.6661117460506143
0421c110de1c87fe432877b5985acb00,0.026215373790811625,0.025305978192305956,0.014907380681115301
04240f3a99c656dffaea1401d396860f,0.07456532168032914,0.0870222565598644,0.06565871672010015
043cb713fac5070b52fe9b883bc3a1df,0.22203634606307732,0.17302193356366347,0.09051882020923885
04438445f1d3714744f1316c053ebfe9,0.5898015816042378,0.7237364515370113,0.7262126775726507
0445026253ed2becda4f2bb23affcb96,0.11396810152890569,0.1309195806962269,0.2075491134234616
044ecb27f0e1fd1e556b6e4f12e1034c,0.6116724412074186,0.6905343343129317,0.6892890614522031
04541fb0c0830eafade72dfcd71e0f06,0.048857597773062644,0.056617997135106624,16067.0
0460d4e0d283cc0839149c0af22148a7,0.027513662971879516,0.06812534819734162,0.04549635311626066
046f3e3f9642d0175c54caa3320be3de,0.5535396807188262,0.7048550317144857,0.7347533565466353
0474c1bdf091a2fbf3ec00d713bd1388,0.032755434413341944,0.024358111863913456,16067.0
0478d995de6a0b88e72511cee76fc5b7,0.040620828804086684,0.04250299480950692,0.050166706235739156
048120f356ef2aeed9485cc9c464257f,0.4481803044135849,0.5632667778724851,0.5301547304552249
0488c19a1535cecdecebfa972f012b9b,0.205358191781,0.2633865280718036,0.16845748913075442
049470595dcb2a49170d5f03dd23bb40,0.4129799480565245,0.4189323169083876,0.37176054286931237
04a8de5d23a0d4b6520d3c55ec4da177,0.11091991451904137,0.17098987316229397,0.03573084119738201
04ac9d2758c8e042b223130e3ff3affd,0.3046608219130904,0.13834664150653375,0.1284185183083849
04afdf2dc400e9b135f79041e4fd41d6,0.6311091977771073,0.6663707564086542,0.6378057742259895
04bb14d031b52449e3d5188436164f50,0.042268915682366015,0.05523990112875021,0.029987225385408878
04c3134c84598ee145400f6f281568c2,0.035664227912378776,0.019717346163330096,0.028650645868421254
04c6bc7ae81eb9467ee91560d3b1cfdd,0.1600656842035567,0.16424337109394171,0.15134504650691916
04cbfed4228c406ec2234ab3b1d84e3c,0.6543080330329297,0.6840460528955105,0.6525853140368387
04d964d425ad59523e4b4dd66ff80c6a,0.8036921221517157,0.80705092360514,0.7984931837647684
04eb440fbb3bb27b03f1e82a24916842,0.7264727780439628,0.7226840516770067,0.5095661722159135
05004f631469d861aed63140d24831bb,0.6785888058464644,0.7576471620411915,0.6883001630978415
05123cfea94fbdeceddb4678dea6f5a9,0.4748997494533155,0.48685905261723894,0.4934334716442107
051b8a56de69ce6570445e9603e870b7,0.03622960974242018,0.05761035224887079,0.06444651459359352
0532805d693dd15185457983777ec19e,0.33964058907648376,0.33875740669940935,0.2623441395084668
053be3ec80ea16ff409123849d61dc1f,0.01791744219967406,0.023897734783743685,16067.0
053d64bdc5c46957633fb7472cf6fb8d,0.11194628324595901,0.1317310629173083,0.04628965347147196
05460425c8221dfc76ee8db35f49383a,0.5628985452240631,0.4869496102400098,0.17516514324043164
054782a098efb2bdfd8cf71f31143d3d,0.35892978639372697,0.3996392935592248,0.3552277179780099
054b49f2975b67329e6e4e1794920bba,0.7366126334285001,0.762927520548163,0.7285162735431008
0551dda3b81342c8c5477631d297e3ed,0.03680838164477085,0.03680838164473477,16067.0
055eea87ed84c5aad886029b3674537d,0.24344754039246475,0.2910116920945508,0.061785889175162145
056000a46b8554565dbe8fe744aae39b,0.03951776221585268,0.03448263391848405,0.019145546317093975
05643f3a994cdf27d3b2f95e449ca4db,0.4783821535588966,0.5325489576103637,0.4835119850556301
05670b2c7b976b5590f7296f8b9a8742,0.5159678349040802,0.5490720654143062,0.5324929348260949
05730b707908bab80c3f7d2a55d396f0,0.6742718054374262,0.6721159422855274,0.6568683347357168
057bb036ab4473dd1e87708cf592b4da,0.06342064996119856,0.09768798680663604,16067.0
058936d3fb1c5b4eefd576fcaf47e765,0.18077748229069013,0.13501674169191769,16067.0
058d29b686f833513eff3c0e9705dc3d,0.5431815395290058,0.5528986644104519,0.5302802069534107
059696d2c5d2ac837eba660dc086ca62,0.56347384115753,0.45484379943372644,0.13560504799428508
059ba06921f4528608b91d78bb8294f4,0.09411678181921268,0.6354233940115354,0.6275826217997638
05ad728eadc662ef7fc621586547ae72,0.6128014993080118,0.6695387130017577,0.6352920409995679
05b7576d34eee85e101fc86f313ce832,0.518266608463451,0.7266790819741241,0.7324005347077083
05bab2f0531cd24d02b1605ea7abf43c,0.04117319520029816,0.023425939325216083,16067.0
05bc0d607c12f64074622670ac98bcfa,0.036888801889126355,0.01669019991098053,0.0209549009829475
05bfaa226277ec3d0cb9053f90dccd55,0.43276511304909904,0.7157524056608292,0.7421815028750272
05c2ff725ae1c5e664e56641e4a72276,0.69438286816857,0.7767232043759474,0.7792396531610047
05c869dbc3622e2621ac5bfdf64692bf,0.03451560855560609,0.05114168383760309,0.03259755937187503
05caebda22429f1e513a83c7410c77ae,0.024732219405640632,0.013032826559782107,0.020406323326591203
05cd1b6b5bd8026bd761745a432bf171,0.6216568429175657,0.6300288149325466,0.624453079887012
05e61326870cd8e63f2b142da606e3ef,0.146873675031311,0.14406983447274757,16067.0
05f4468cdc4e0cb642ab510a502d1f5e,0.1451126924751832,0.035312148617098194,0.03473733006039181
05f6c52ef560fea4d0d5a778845220bf,0.15343275353058572,0.12105440295916703,0.09137111226944938
05ffbc5a246c28f1fe4a2c326bc8bc82,0.5061459173448363,0.4982827869604902,0.4120688577007541
0600b3321dc5cc4a9d57d983f26dd890,0.09591742902509659,0.09158293507224069,0.031671999193346734
06051cadf0796fd5f441205ae1fb63f7,0.12574107430444315,0.22377321491333035,16067.0
0606c01a4a85500fea815cd397de90e9,0.6436259000842481,0.7009005599148717,0.5979784183894834
0607e3624c663c1c854e98dbc18ec509,0.04654665481385567,0.05281970731368546,0.055977168981869774
060c280769652d6e2a338b9798323401,0.1040829112497782,0.11813280623426303,0.02931064630670044
060f638cf825c357205e59011a03f4ba,0.11956136885430013,0.041578912159664916,0.031624563291381746
061306a7b3fd09dd76d15614e5df5562,0.06606759914077298,0.29012659916941896,0.27895464775128864
0614fb164b74f18daf26773f800fb56d,0.02963908509121682,0.03168018527850747,16067.0
0623de25a2361806de7dc0fe0f1a6e6b,0.582360982623094,0.722238932638953,0.6233987432031443
062f32202b4d06a9887e7f02fd96a6fa,0.6645649536278042,0.6656786565516842,0.6126818993432621
0631d816d2a752f5655e12b9d6407b4d,0.4255714925054398,0.4982031440714946,0.41114375281018456
063ad283b9429ec14bc48e4f3d19f9aa,0.6429970900573696,0.7829824707205189,0.7780370502720015
0645bf0f4132e53b911e81d4b9761a69,0.23398957839478374,0.03138300481078993,0.03476283148577808
0658c8a996e118b7f66b395f46f86b38,0.06202421106572964,0.041108177491055664,16067.0
065dd0dcd555eddafff7c03cdee9bde8,0.09054479165501683,0.12165495580658081,16067.0
06619772f4264f15d204872dbc27f409,0.06888045236737084,0.034075062390795274,0.06993528888307277
06754e5932fd0ac9f3ddc140e48230cf,0.0480886146145445,0.039096103260838566,0.03380386735635543
0676522a372783594b22fe2275111655,0.032772646700489294,0.02136480983704414,0.033811260980253555
067819d91724950ad4b488378280b0f7,0.047168347165838065,0.05177197979855053,16067.0
067d7af498a570df050c111ff75fce84,0.08610575817757438,0.07397391526377939,0.08448532256012498
0685a44d025d9be27e578343c7eef012,0.5246404771013511,0.5152581079796178,0.277714772347171
068dca1c819a47b15b78611da8f619ad,0.046572194737203865,0.035511497688937466,0.03646789843817866
0694aa2d6f943429b3ad56bc50759460,0.08439917303958655,0.16396266337980825,0.04426678517611604
069a3bef41ed82da56740e46ab14f01a,0.04047320562704493,0.018883052517306043,0.016073007560098218
06a644602e8809e5d603b3551c283e53,0.1970011926592673,0.11891919444401078,0.059379148697580986
06a685da8310b412b8634cc33e7cf71f,0.25368963871760974,0.246212575642348,0.1538564117704727
06aa1a72495e8f46e6989a53e5971360,0.09522392543488689,0.10692574907661578,0.11270166234773382
06ac38a98d3981db91d30b56583466e7,0.41643678427138875,0.4140855208319538,0.3821269470098796
06b0524a87441a158538ea180b46de63,0.5623392407628387,0.7946771960895525,0.1795472109072882
06b6cacaf72b54a9543cef6e31c72e7b,0.7687940617966261,0.7972432460267972,0.7848407810776152
06c88f2956a3ebf3ccf00a8d8dc67e44,0.6615936618749056,0.7440218031064846,0.738260977907685
06d02421e23e1342dd5290f52714fe7e,0.07870270173683835,0.2671509466996258,0.27542248455442786
06d3a1123d8372cb053c284992080586,0.032288734943792585,0.024322453829086377,0.04126096928743184
06e1bcac57801166c25aaa8c708778f8,0.04715012180968181,0.10400125194344201,0.05454691163274916
06e5cab7180b92ebee1172ef3974e38b,0.05584726046568467,0.11622452170429409,16067.0
06f56261e93d2888d31748f438205b71,0.04086876011057139,0.0503007316087577,0.10812789636240483
06f9cfb4245b591bc4d81405f9b262e2,0.02051353262422706,0.026835469596030004,0.03888816343536328
0702a192c2f02e48b9c4cc48b43acfe4,0.02084496763295096,0.028963208671008656,0.031093892927037015
0714fa47c3e8bcb10c2da346b77ba49e,0.0963375321075769,0.17731556733786902,0.14032927343994417
071c8b63197c32fb19c358fd75722993,0.039576276241429564,0.08118862977364383,0.029287025342765727
0727ab2c081aff162e3beda5315f9ff7,0.03221180758205888,0.04800881403463286,0.05436977787491981
0727b1a742baeb7ac7646580ee312935,0.0,0.5120168279169222,0.5070039480221578
0728d4b57dcbe1fe8c682c98ef13a6d3,0.025980699503988514,0.04294188750368688,0.047936329488964646
072ac5b6dea6c0b96d1f12e1dad44020,0.13021896824033496,0.1206305998496322,16067.0
072c2b25c8bcb4ecb4e4e04d01df0ce9,0.7063322254499388,0.6942340672301242,0.5645778781568755
072c93e1dff90fbba5aa6811b3d9ac20,0.2675882561052253,0.26462467562392233,0.23117672141772172
0741e2eaf8842e051ca6a932fb03140a,0.07868534494214086,0.3640477978385246,0.15262429471933248
074c1e8ea332ed739c8f69db099c1aea,0.43424347322887613,0.42115969757161875,0.3897252496394302
074caf064ec8c788eef600f8484b24c3,0.3717033881222275,0.319220979882343,0.23372028590793437
074cdae9ea936000c7daedb5d1a81044,0.04503567832779276,0.057764569754030326,0.18550417952320153
07543a78bcd205e4a391299c29234f1d,0.03560471464862591,0.012831747754618927,0.05278077168011508
07545b17af1e7e7df88492cd13ae0542,16067.0,16067.0,16067.0
0754c9f32d3f123754fc9c8b2079d792,0.6141976549330711,0.7251061251817067,0.7201824758939077
0759d012afcea860b54c77ff9125c172,0.05569445161215125,0.06167844328481076,16067.0
076426c8f7b0a7448babc4da9a3c989c,0.18269505247796425,0.281248228312333,0.08760884234956812
0768d91e896134cc5afd5ef4d24c59c4,0.38551343856925124,0.3051465573144956,0.0876488938069161
0778c3e979f0cb4e247e186b854c53af,0.2748690116437943,0.31895742443806907,0.17010940849343892
07802b6d5895e35f5b11392a4274f1f7,0.05891162922683346,0.049697124578551355,16067.0
0797c9dafead94d418b2a6c8f2cb32cb,0.0571232476815875,0.023534838050265905,0.037925414794241497
079b9ce37dd24cd9bcdb59eb771e6e1f,0.06806032999066569,0.4135761124360303,0.4037413849613817
079e8727169b48a8464f6917eca57c71,0.029336745749663495,0.04414957284088017,0.038381073333211835
07a90749a9f71ff5ea025b808def6226,0.7454323963094325,0.7506382629921919,0.7487679191328636
07ae70e5ea11ec99085448ca063a5fbc,0.05162121152177257,0.04736783601553596,0.044745405034417374
07b2e937b9d9bc9a785c450a2b600eed,0.07946278689117181,0.0711334782519838,16067.0
07b8acb88d8a8e610bfc9e9e53007b91,0.0501703124844346,0.05021199647849206,0.0485868910401559
07d12b02a6ddd8a9ab898060b064a9b2,0.04819772686264556,0.03353605919641811,0.035923001398502574
07d50ad7933b16ddc7f2385972d266bd,0.059944014404836654,0.054178737819542744,16067.0
07d7de4705d30ec42e31bbbf4a63c0fb,0.1656971936592223,0.16636114939383062,0.12307899122195831
07e88d84a3fdc40393a6b370e02469fd,0.08533618362171347,0.3449283018057292,0.044012381144585166
07f2b5e431c2f33729781b013d902450,0.38983396532575276,0.41096560837477014,0.25569652509754204
07f30928309f03746498d10606d052c7,0.7798308197571499,0.7878610511439157,0.7772770716848718
0802d5cae1eade5f20519cd07dc74ee7,0.033067295513424244,0.03355858227597652,0.04017437551844949
080e52d6ba9b760f310cb5abc13c8102,0.47340170492690703,0.7300358931492388,0.7317518380309924
0812daac78612ac027f1bd77d006d042,0.757559072793777,0.7793439453115029,0.7465035261181834
082636a9d46d9197aa3f31601f74d632,0.028680856481244854,0.047866086424316556,0.05260682658296545
08283938daca89d8ddc52e480a0e7828,0.12684133850196178,0.06531904884682604,0.13092410731053283
082eb890acf038a8d687453359f43656,0.03611608066658356,0.09861423268236535,16067.0
0835ef91e2bb8cec8ea86aa47b59eb13,0.358807852756844,0.29005771183367224,0.04127507106491468
0835ffcfeb92288b4a0f5a8aad90baa4,0.6172285065500657,0.6216325194820629,0.6110098278894895
083dcafe6dcfb67f895c6b132f851c7e,0.019509162887489495,0.03872981240346618,0.04729631505427645
08493c22fe30397062c8734029639b21,0.035247271334007846,0.05109722990608412,0.04748532868547062
084c5b8d0798243aaa28470d8dcfb6ae,0.626676812134398,0.6363503462838415,0.5946075469760377
08514615395a2bedf915e1c7f0da00ba,0.18936087347070063,0.25656004895958806,0.3600375537579158
0855c8f0147f3b20f97254fed5b7edfd,0.5199396236896776,0.6345506840305997,0.6441791915231373
08595265216709270e4d85669532bce9,0.16548198077964926,0.25518442782407824,0.2574443644436081
085dcec04fb004f00706aa396653fb4e,0.045185340632091675,0.04399912948565199,0.04556205138988112
0865dc831e853bb21a769d67b5e5f2f9,0.052508682539004314,0.061489900942807596,0.03998729217410535
08684aae6bb55d0812a51e2c99f6527d,0.10045000888084699,0.09324230952515833,16067.0
087384eb364cd2c18163236e20f22041,0.05268534639554612,0.047039229924282444,16067.0
0874d7e4007b915252c9d60d050a2728,0.23375241862414475,0.11181017890101641,0.038733631045397066
087999b28a274b5406956c6c65a6af26,0.1486008406942224,0.29378448623233144,0.2468367452871737
087a8789f329508590baf68f2411a0ca,0.5383811015240864,0.7008964958362206,0.36802558559113197
0880d8ab7d35ec6d57ec85871cd582be,0.02609420135551943,0.07052695548520638,0.04065552394126015
08822b7f2f04ca0ff7505a802854e315,0.13403909347148835,0.16582959663829577,0.15852508038662871
0886af93c47e01af5e40763b3b327cd6,0.4324110078664163,0.433853039219686,0.3094768300711265
088bbaef59b1c38eb48f16fd3641c571,0.10147898337600458,0.11262067045385793,0.20886721473957603
088f9939660273bffc64d06b024930df,0.23576124948806632,0.12759378887202422,0.10738431671749216
089cb244f4e856f68397566a776dc272,0.09703775241053025,0.09696055630531031,16067.0
08a4a256c668f9c70ef566a06a665b1e,0.03481669488089423,0.10856636198543035,0.061551569914002235
08b149f09fde4b8b686f759e9a569082,0.258775334264266,0.1632698464559783,0.0310048513835246
08b224b95ec63488bba497a3a50b983f,0.05429532014933103,0.18975625957839592,0.05744749939329685
08dbf907969c1ddaf293237143ff4823,0.045155252560316494,0.029010321998884536,0.039220736815557156
08e8aabb0c0419e27d4ed04c57feef59,0.2627512479137033,0.2543840652882906,0.2331308145231672
08f2cacd3311044f3af45f7573a9128a,0.18917062882262559,0.11286006736035858,0.1585798404697487
0908adee4ada1741eccda5d3d6feb1b3,0.5349317001375109,0.7154643935797786,0.651418384889501
090c21573241699ff78d1b1152e025fb,0.025640564802998256,0.019850665260618627,0.02786960905465241
090c27a8cffd5bfad27c04bd1017f54b,0.027412578316890257,0.0274125783168927,16067.0
090e53840243c42df37875b683226a5e,0.7807563712390094,0.7949594486425744,0.7868918148243613
09171822c4c11af05c5b5c209a17d888,0.6875333347592036,0.7103006939618403,0.6991703407540544
09172509c7cd487ca19995acb0795a48,0.6311969925575481,0.6906654603484943,0.6493413164962761
