,vm,sea_min,sea_avg,sea_max
4934,Hfa4iLWB8xNghiLi9icOQpApRjtdHK4qkiNpWt7dBcUEMxdk2q7PF7FMy6Au8qWN,0.041615516809716535,0.34527211827009374,0.056136870907400716
4935,HfrWDtWjBTj8WmDR17+WbMEEvdCOFDwG2i9Zza9ciN0Ty3zjas/ipcGufS+BlH4S,0.04242797495375261,0.06823140871104416,0.0856786693475553
4936,HfsVLDTXefsMX0Rbs1ihEFvTi+8k+oyE2I8q6R3Kt5aKvovbjnBmMcY6PI0dip/T,0.029330681747810283,0.11610606321036598,0.6392411306268442
4937,Hg0rxMRMSGlkt6sbV+1jXKWfxvd5k5658oIBuvS700azsowZAeCalkeF5ZNY+hze,0.04166453400473291,0.0857170974088095,0.05741002862583533
4938,HgqFpWstqLyAp5LI9kq1Hf9X66qk8cygYQVQ2qKUy95zUVfCBzyh4HJ+KI/fk3Qd,0.03580771428397611,0.3077890654453238,0.5727802477365089
4939,HgrP7nhnGjcBvvyGi/j0Ywi3bq126AussA+4snWoo6vWH0J/GeaoQlEEj/j21D/E,0.07720566249081418,0.5153840254897023,0.7078115908889111
4940,Hh+Eh+tCpxakRgemfkFZn4GZgzr7N4IAwei/iLW/g+yMopruasMwaCKANTd7z8Yb,0.14578239041767505,0.3173991111862474,0.08435034384986273
4941,Hhg9Jr2djJc/xj4ac4tzfvQojh7trnbbcFmK9Lswz45h1ys7oBm6W1pKS91pyG0G,0.03962615996966856,0.2678280386877532,0.07457153451161502
4942,HhlnV6LU9URPYmPApA9Ea7cVTgRwLoXdts3ZpgskyyBBcj69URKjkudOBixH6367,0.03756795548949432,0.037227617510470656,0.042848820707167445
4943,HiMuiqY2kGgK7ZeyNoAYa02FnMeF0Oryj9eMvPcrsJK6k4ny41e2Z5CfHNVCl3HL,0.03399054961055026,0.04054559973938643,0.1553664592170262
4944,HiOB92LAm66EpARJ2FYVHITy1CuhRALyhIKWWNzMBJSgJ+6h9D0Y8ZsqkeRmlcYx,0.16674747741579088,0.20269971454166913,0.08846943470641833
4945,HjBs5wH+XUB1xAyr5YKDOTuqQIVshl0Tb1gG+wYEZulbBUOmVoqkdcUL7z6lfHVI,0.057928128170528614,0.2697592271941712,0.020492845877682297
4946,HjI58YoN5vq2S9+JQ+5Te5Tqe/t+fhGLXEwqTAAJA1feh2aizJPo4kzjTokpPylz,0.028261758036289275,0.04400613112508078,0.057800024368016456
4947,HjKR92fQzeQYbok99KQf/vpWMRfHPpxrPKolzxYiWW8JtzgTtJsoqzA5RIwBdlky,0.21303513407520325,0.030488725636037106,0.023737132478882983
4948,HjioxiMSbSrBUzTxbiD/WY9qXtKMhi14AhOhYjIDIo8Wh0eMcvvlx3o25bZUjO6C,0.036778835770309715,0.07252827983244947,0.06783263519313343
4949,Hk5WE4Wx9b86jsBJE9KgFNWiPyPKtoqQSZckHv8PHzLZqEd8J7trL4Axmp3mJBIQ,0.0874865254321271,0.3760029396563893,0.3645393552567461
4950,HkD3EiBII8hbAgClj8F5XdANMWyZHreqwLVJEtm28cyk95iq1l2SUUEeJfrVDxnJ,0.021098069412348153,0.12644589717950572,0.06348153938906687
4951,HkMt6bOV+kLcsaB9j7PbfbOaflRAJPX9w/h2UB7Zmc4BQj8qewdGg9glaMrZR+xT,0.04825006928344666,0.10469562145176148,0.07836083454379505
4952,HkhBiE2ChXd4JsbG28qM6jNnezx19jyqodcoqwpHI7cL+CNzRZPoujNeG8mylP8K,0.1233622853417985,0.6946609122657471,0.5719634211451068
4953,HlTmKub+Akp8wW1FJ2Q1h2kRQCyC3oxYDx8bCvvCcp9XTP+I4j+7/e3mVuZ+jJBH,0.5581327611573939,0.3712663715160487,0.08936492149213437
4954,HlVcv2Ev1UGDTxSVyTgkJYYdBiE669x/2D/mWoEKqvtlbUYxJuuDZiCOxvGziU1Q,0.056065650313060544,0.03983755017017143,0.04827082564024188
4955,Hln8MBo67rl/vrIdw+saSt85zr7FhvRXQwY7FAcI7YUfWX2eowg6etVJ+cgl1/KB,0.11072024681250203,0.507563484630618,0.39913802961292644
4956,Hm34zarZ/jMfbIa8qnupeYJKv/UATv/oNT63My2bMKuy+EpehV4TD3zOcKyvrPAw,0.14889542257499944,0.39387221335088507,0.36144717204937515
4957,HmV6R3RiYCa6ijx+Jm5gp4sD5ZOQaAtCoi4UJxSaTBUuurK8BoPoIe9TH/ij3h5e,0.06676984772514383,0.9664480064280502,0.9717239034538016
4958,HmWS1+uvz5JbL8hFcLiWv5avvj6l6qOpLIzHjjMlhGoHloE+SH1pkyp4ZLTDdWB6,0.05989735072344604,0.2014324919146645,0.029877377533482186
4959,Hmm6ZDmgeT5tCLrhtWGt0XCwtw+JpsusQ0NjDBV5yvFfgN0Eia+2gKWqvEUWtncI,0.050819272756615685,0.44965253879371747,0.6309451448837493
4960,Hn5ydZg4dyWG5bXPWZug9Hy9CL9EDlCyAri+y8RxcMt2vJcQYsfBgaJRAKjb0Aq6,0.03372190004183806,0.06106450197332669,0.03762376299410097
4961,HnnWV/zpKTR9UkjM6gsIGVjMn5ga+MBOUyQByGz+bq8DSOpTXSy8jE2IxFV7PEhE,0.2071560456275543,0.06157933219930789,0.19029860269344878
4962,HoMwNo2AWqqqSBE+lgscJQQ+b+KTfEg0bRdH93+BeNMSyysvjs96S1Wc1j/qaPL7,0.053468981597665444,0.06267018578589656,0.07975176612742096
4963,HoPQbXbG52ZIbK3rUhvlL+fzfznR28rt5i0UIWR95UW550cTbv7o6GDFuBjZdbKN,0.04092350337416706,0.7264866547486561,0.7743300013539225
4964,HoREERD6yRLgAsdjFdrJGNFKKwBFa0F9Hywf84CJscp7KNUETC2K2OLcqiGPHc3Q,0.9210259749641202,0.9994171877685303,0.9725585224483818
4965,HohwReaedrZ5+rkNnSvREX4mGjOGwncfOEfURpapL+r9FfCwQFiLDlb15gTtOzgG,0.02743093730096413,0.098016464201651,0.24029756183377438
4966,Hoj3orD53PoKZyzTRqUh7AMfEzIKuCbXHT50I4U6Xbn7BMcTz8U5ZyfmMPju/GY7,0.035388130032570686,0.041218093969948466,0.06622353597233788
4967,HomdFGYcfW9rtRSnlRvcVkFh/5xBr4trbdn17AWOj2A1bCngkLxiVNM0Ul3gKnGR,0.0460954062794684,0.14051250899157985,0.0495071771372011
4968,HowAmzcF3ZtYkBEDpnF0RuBZUVMnK/U0DXvFB2sklA2BgRNJuOmuDbZwS89SCqsE,0.02461680029543878,0.16407658194746022,0.05040938684025176
4969,HpMXTa5QaA2jvoDw3qcwkBbfAoUIG3j3MFqzFza6I0jSJ+AMv+g8cBUPQ48XLbNk,0.03261611346121285,0.02907967161315228,0.21589315386077335
4970,HpRQBdWoLD9k6PgYU5kXgdAbuK5bLUH/uuJgrs+5l8FrePV2U9jNytWNBQttln6Z,0.131328885158418,0.47658048516823126,0.031495650763917915
4971,HpXpNv7w6ZQJubZPd8K2cQn6KTZ0XF0ANbJZWmFfA7ItVsHF4Th/njS13VJkUvLX,0.026297897861050856,0.5854031964423594,0.4791626048183193
4972,HpyxN27Ry63Z+MufPeC1NJz+9USJ9gQQ2sA7AvKJIcuX6DwaB8XglAaOL4yBbNrj,0.05270163188128296,0.06514043485102661,0.09076512796436398
4973,Hq+ThfTwRRWox8vLhPTsBCY9w0zeG+IzrSQGYVm9SAdkfB7s4fRotWRkaVW8djUT,0.13930284765870438,0.8324565261312017,0.19686963166167348
4974,Hq4g+6CqJ6Tl+eTs78g8bn9qg4TScdoVS/+ytyU6GzB5C953f/MZ4oZTEDGbdNPg,0.04276266634661585,0.10002018066871632,0.22557774520523133
4975,HqI+Jckk8SNzU8jTYr1aWix6hMVwJKcVxqVJD+R71Ra6Hwbiyv3anlT9PFliXq6O,0.04678203831169436,0.159251179726975,0.046401896051546876
4976,HqRzpewyjs2pdcqFnq4ui7y8v5B+o/O50fXbYcv7PrDZGwbmoBJyA/SyBJSxUNeW,0.04529734187607426,0.060413660980476624,0.06656278886663247
4977,Hr7LWcae4voTZtWp8TdkW7LE0ifCd2yy6FJPfnipCygQAYlWYJO2IVE8FetmqMU3,0.07393681117320539,0.07056503486775434,0.07415563676089065
4978,HrcIzrNyngpXK8o2jhJkAE0VkwdvFQxCVMLUZAeCM6BeBBPEfYHOee6arKSQ84vz,0.03193019484367654,0.15406725591329273,0.0612954464975487
4979,HrfPNMURCrmW1Jg1EV40CLP52U9WBon6oX8SOdEHTd0kELoVnbp3tftkuEBF9jFY,0.030690604317813452,0.06968274424623633,0.023108607266241532
4980,HrhjD6GmZ18qOpBnZioyRbmD1tsDEwyFmgFqqwjMI51S3bmwI3REvIZjaYWjliuv,0.09077211197344692,0.05056048760056975,0.045729587411815764
4981,Hsp8LwZfL3Kn0lQAzd1IBMFnCRBeFanLK+QrJXMadLogBDbHDZ8Z+iXjKO8I8VIH,0.11482629910638342,0.3036234232668704,0.6908793609816741
4982,HtE3SwVPoaDe5xVcClInC/zbFpsyDxjEbveCkREr4Md+w8A1XAMX+6X+t4XgUalg,0.19631421212922007,0.34030983091595635,0.13890417019255752
4983,HtmzCcrJGf363NWQnbWpLxjuqIYzba/wG7VHtZOdxrZxf8DKe0Y0+1TyjMWvJzxw,0.22689581067321452,0.17982628782379706,0.0697764040762191
4984,HtrBjmuYXh3cYYd8IP29sDkHNaLjMf1i3nOOIMuMQvef6fiOuRmn0DrgUdvSjm/3,0.5557280962497021,0.60984056461445,0.24403616501626135
4985,Hu6iQUVQhQue7KnvRu0JuZ2D2asDjxN0uygMFUrkierKtdRULmliwkCf+0qLFD5W,0.031313506772838284,0.12693507246140112,0.2081257871027853
4986,Hug32mzTuJ6hdFKp0kbOevZjdPOWkOzycvyeZ+oE2Mg14qqRiS+C1sFJMrxPs1mb,0.034506101506737274,0.14442015232202066,0.7638252922132049
4987,HuiE3VnyLHag4lwMu9d2SYtq3h0yG1YWNsnImV0we6PExTl8kFpxhIwPCNM0hiTV,0.30301769537308754,0.9117208449996839,0.9346490989050683
4988,Huy8V5Y0j+9wFp98BnxAZ1PVfy9SCYcU1aSL2bGCGulfRz+pnhertj2Fc2/+0fD1,0.03695733929547518,0.5011155326625203,0.2071151825289017
4989,HvqrCRGhyvW0FmSdtHuMhlgWzd3eyfr1/l48oXnSt6sl/ngyLW9DuWu+PdqWv2Cc,0.07975286578919538,0.4149649497664468,0.23886959419826548
4990,HvxzUyB68VJS6gwIre85fejJthWQiy/cqPKmBEISBnhAkVnbWZZQQR3zN3UiEU3B,0.062085780757683784,0.3907935127781139,0.40099389620145454
4991,Hw09MSNmpC25Vbw4wmsLJmoT7rrsC8LDsxVwvqX9E3I7K7wEvF/ux1j3Wr1lLBgx,0.035151416274175507,0.22120480063887282,0.5909629223481829
4992,HwEIHcQc5l+Leryy6QG2vTa4PQ0N/DcRvdh49qIXxA09J9mNSRbnZyL9c1UUAhb0,0.03999521790014504,0.061633911933258956,0.10423384672892477
4993,HwJvnNY+yyT2oyltYmu3d24BlJA48jUP+JaHY1LNWkZZ8upJJgVv+Kr5fCP45urc,0.06288073828907426,0.2557434411715864,0.06468133173518287
4994,Hwe7vLJNuDWf9Nsb5HcNzUAS+f5cE4idOnMeB6GW5HX70xxlh7XhLeQqMYbg58Gn,0.47631087761492075,0.5889378313249669,0.4371454619602557
4995,Hwensq0fBvJwHxL5GPqTJ/dHk2G8UgXm5MjSlP4RnEvII/Q1FSjQzAJXYk5Xh3xk,0.48501343055252466,0.576489693556985,0.2899007896646443
4996,Hwf5PHQF0r10+AgFcxcTpxvRzc4WAtFKgebMx7cjLeBl6GDT6BzfOG1AESWwVjJq,0.02075128903906187,0.11466518711978868,0.308992379486411
4997,HxQFTiQomjzInzsunUBZ88NfCqOo+rZbbO06H3R4n9JskapfM0Xr+IvxBpOFBcLE,0.06499291261047324,0.04838925696898566,0.08913495608600541
4998,HxzhPqlfLDRoVXtw79KKiKzHEupLDH4HaqMKsDCB2DHwTbDpBQmpV5HSBL62cCGp,0.11520028632764812,0.17042951771397685,0.13004984544540388
4999,HyH6sFURmIJaM8nMdBQkmtJTBf8OnkY1PTVpr8OE/QPA7nOGIRAwPop2fI6N6etI,0.10633493979799169,0.08543007063692154,0.26717820854453656
5000,HyRn5ewu6Vy0o+1gXQ4ccsz4jXtEf5JJURLgCes8c5KM+qXYyhnWeNaWFf38wuN8,0.05816948833120594,0.12358689509506171,0.03897361449479819
5001,HyS0k/awhTucGQVuhvJmB/XkWxpECtEqOyHpKZ01XxmR+qkRITCyk/zxcJc+yP9B,0.04051473294786001,0.05538426564632448,0.06488881063794016
5002,HyZv//NxXmS5Wwm+F85/SQY1Grbct0E6nAVQIbnFn8cYEQ70dig29nhosuOw+Sku,0.04974249672152087,0.14597000173161512,0.2246672703958541
5003,HzCndrVsVVSJhMBC+El9NXsLmdcJNBosVQFC3ZuzSTR2bAJ3QQ8+HzOteehprJK1,0.04264748125973983,0.13007504208182996,0.07850419580747847
5004,HzLeaWmXO+tu7rTWv/3f8zw8yFH/xDZvFHidutud4p/hVErR3ziqUWzmVuiSoXzc,0.4089733801013242,0.9989425781191227,0.9950654827048961
5005,HzPB2uQ283mx4lXZ5V2hAxNBdhN3MRcoXnm7bVHFR113dMKtNAe1J6EuUGHXrEdx,0.06240234993385729,0.9879550347908472,0.9566140869668766
5006,HzfQgE9XdIxLBx3tZppUfep3GVpyJQG1hDSq3oO23nqoDbo/t8TPJOCPxZjjXRxP,0.06371583422499016,0.07160331106978679,0.037784572062932065
5007,HzqT7LKLf43CQbnefHCpJWAQR5Kko0F/PRXK9tVMVV/9bOv0jhPPWuFksUuAqOUl,0.0540728457702222,0.03815662871015291,0.03119227913415734
5008,I+UU3LOozqWZuEJZ3FXhGJ9gt/1KjByZus/59f6517padaeqzoEsIuGcaQ4TXj3J,0.23942382126993267,0.19005627101240008,0.10805604032308824
5009,I+bSFZfTrD1jXZ7dR+yODdXNfYhgYhwew135jwtDAa1RfMoDDDCa6g6Ri6mMV0Dx,0.05219021487410336,0.3964169071004534,0.4275126760053204
5010,I/Da8YuMOY8IFGs2XBtflnV3wusyz59aoTIqEEiKfSxmB0d2lwKVZ8aBWJbFMl8a,0.18915048627345954,0.40081988720870787,0.22411580152514177
5011,I/bkGxNIwx5H6SPOWBetVDrhZe8ZAhweGFHhrfzuXJbcLJj9yDz9Rd1fncS8CdSo,0.13538082646742444,0.05560934671427464,0.042291608955609905
5012,I/tFkx/l3NVunokEFzb8K5RVJnKMS1lEbLN8qib/wbHm4HpGxIBmlCd27oATt75h,0.057675449708167514,0.07109809631849673,0.0732563266109102
5013,I09rkrBRc1+7D4MBmb12zXuMdxv5Ovb45LvYacTtS/4o82ppRT4c8BnEgK7EUhXm,0.03134628976081533,0.16213916470927248,0.29473562603566017
5014,I0LjEHeVsYYnkFvUIC+glMMneyDtUuwGCQZbPo+JHA9nnI8NK4/5CEVVbCoC6C0V,0.07372621865775053,0.08989839962025892,0.039402910558363535
5015,I0dVumwer/9CqD6VG7ZLz22+mjQf3yEP2WeO49P9dqiBVUmSjccCGFMzdA5bR6Fs,0.12034408137092978,0.2846718407910295,0.050554400858961124
5016,I10pNiHBCdrG0Z1l57Wiqt1RJWEsmG1J5CnmZ5wBvjRxRH/xF8T05xwoQ1CC7QRd,0.47633904748849387,0.06319563898726854,0.05170037787488102
5017,I1hI48M7fbSC7xv4ObxIdRSYHWSk8mHCwgc7e0zXUArPZva09m3/8Gh6RKl1Sm+Y,0.04331642235166111,0.23648941079150343,0.2695432687280045
5018,I1jg7LuZXt7tR9N029IjbTHnRCdCsbqLC6ndkByMq8mxfm/PyFAvvLNla8AQt9q6,0.1836143248882648,0.15668350796358554,0.08710562852764159
5019,I2HCfC2UAYXNwETNV7QmxoPDwSNuyRpyA2v1HYvZ14KxPAjk3osVmRfQnbWULSBn,0.02972161046272248,0.05652643003655555,0.02753710646416241
5020,I2JFzQzmNFAUdHZGKfYgxxPM6/aleWdes7k6W3tyV0Bj1ICstrw3YJZfuEv4cBdV,0.0777125419796435,0.18908354865163768,0.061711172535714454
5021,I2vlZjtxjyyW1wLnEFq1yhNCDFIpJOpFmgby60aFSwvoGPEWwbRQDDBH2L7Mg00G,0.040454105897186676,0.053302994018725514,0.07089751771440878
5022,I38/CqIw1kPKeMRn/EcqTXkANukdC49ootOMux+unpdNtF535Cvbl8rkw87/nqNS,0.046494356659039004,0.05831103375713165,0.034690339263922065
5023,I3LFEUH983dP7grM9zrbHYGlptZ+twKuLWi9Ibo3oq//5eS5mS6eejl6qxwPyIB3,0.05715811625611267,0.08928998127432985,0.05822967158643455
5024,I3TE6wjJQBXXA0I+sjnUiUD+ZerxXHYHuyYdS0i2Cut75L0PC4C0yc30YMz/ZzVG,0.04615302891483397,0.2363208420606846,0.22039048716586862
5025,I3eRnLADC6NqtGUPRDpewrsrFMhnmJcuy0UrlXE45+NtzUtYx842ec+rvVuf7hYm,0.19722668458470904,0.1398706339933733,0.04517124307131282
5026,I3wJ+Wjuuv+4QFECJ99hBLSmnWXib0+nHPuR94yU3YqZ/204YKypYqcQqegHJwCY,0.11413116782928978,0.2780431297189435,0.06394779457220146
5027,I3xUhMKSU0EwwBp4wFpYPJVcK8DpHqCHfmK5eFpAndM9g1YR3sSrfzzXtcJCAjl0,0.03597236072262078,0.33448181564787527,0.04848302080480582
5028,I4GPq21XYWPVj7lc/Rp9etyHLZj6VO86rDx3CDTqJ9UOdmDAiWq8mYStEckaHaTd,0.03645614835518418,0.2688797098067176,0.8115890356087664
5029,I4Hp1gGlOBPzE8ll195tpO6U57mD/y7FzKz1oz5mVCf1setfSD2mHOyPa+NE95jm,0.20343867992789488,0.19509860918212507,0.3762091569287257
5030,I4PYBfyjFwDwuwFnq5JXe1jZYIsrIVnYi2VXGktn8xQaPcaZ/EYKhNgfJ/8j7YOv,0.038709657925324215,0.040423957372054176,0.304942222943845
5031,I4UK+QEZlEm96cEgj/nsgWBJ2HyxEkT+Q2OlLdwoM6vr5XEsNs4S/Z/6mMr4A3cT,0.058762703551904605,0.09082994373404596,0.04628875698917401
5032,I4WbNmae7N9fCFGb+5SeGFzXlNoFCoYGJd32Mv0YodB3Z/A/9E8cR6g8O4D5VvCA,0.5154730048373637,0.8953937428719665,0.5592085996622025
5033,I4bSaAOIOM/PC0BQGxWScUrAPU4Wn+jhKKWCbq96lApWuIXeon7qq2lUC34X+OTC,0.4789124797362505,0.18543721197858198,0.015606376524989862
5034,I4rlWOObN+Pq/JltRNamfRBh5K3btjvuWvDO9MrvMA7KyduDquqrXclRVbvT4uep,0.026171618619599935,0.06087111212565566,0.06469674190593389
5035,I5Kw+4LCewZxrPXPZG1pkuLONwCcLBV8MmU/zs6gJTV8fq/UN564ChLHEyCs6owX,0.05261669713805517,0.4216644378552865,0.24651257780084035
5036,I5g5G4uC5hVGknnZGuhOu5KopCdl7VIkLR/3Eu7TNbHsn81iu2i7JZvzOApL/lfy,0.8434132098828145,0.832185442563233,0.2107860441927124
5037,I5sfOXQ3EimGAmcNrnSR2XOrfDXH8zSamCU1AsVpxpcGqa8KystAyOyGGXsU7NEH,0.048609448273195466,0.11095760106096708,0.2808858864003486
5038,I65iZF0FS5urbdbAtK+gz6ZRSe5dKaZT/JS9LIAfRfdY48M1750sRGuTVF0fdqQg,0.1468483487162381,0.3645898452573628,0.16527901045607385
5039,I6W8rUWJ9m/Q057MiqElSP0/KFj6x9hyUklqZUZ46O/Jh6HKlrxgmNktiRR9uI50,0.05125101646879093,0.38763392609756475,0.02445901240363524
5040,I6WUtk/B0DQ0mV8Ntn7550sVvZ1S4dGIs1j/8HZpjCJNyI5lY2CdJWYDL26tp7IY,0.07485160670677804,0.23126515123882407,0.42891191826472097
5041,I7OZlJ5CoRIaSgMihjsWMF4VQFXNfurOh+u+7KRwIvHGaGTnROQgKFtQhs6pvH+U,0.05081444363061649,0.040802667429011064,0.26766074855635547
5042,I7tF2fvhGLDlKVJs0pxijMz/KhTsyJgKGc4D/rocQjv7L/qtm5DL3bo5DAv656x7,0.03798715718196799,0.11271028580854436,0.035108170802589767
5043,I8J5LOFMA35Y06Ltn4AEPuqLVyS1Ec3+HhF8RVxfgnvddOWLWHoBzmx2m1mop+pA,0.09488569607166142,0.409404234786545,0.4870042366704249
5044,I8i7IVrtF9GETGAoACXwYuaxRpopRP9stkbKtNNjCDodu7h1LyK1E+ytttWNWknP,0.2696350888231016,0.37557332599641613,0.409445519755435
5045,I8mGXodXwAqhPdzt8EHDcY9BGlKvgm2n0OGyktzobCTvjTQ914VRzunRezLNg2AX,0.08325719143000965,0.14074882522275667,0.3037562099775113
5046,I93LbUlQWJvXyJQeCAlqaCpmP8q8MsZv7w5g3oc78BPG2s1/Od6RRclFJ7SlLNA0,0.027235492247944526,0.036662197155456266,0.06462818213214139
5047,I9A6t7BzJNX6l4O0xVgoKQLyzko1CH84gD3KIBy9yZDgR2th3P95yVQRteQVlKhS,0.03491747264068157,0.20542617427231835,0.30714256084058844
5048,I9O4fTyb8TeN7miFyYwB9baiIgCPWkedaCyuUG8iH+p00I+g084JYIOKWtsCbEKf,0.040777664081964704,0.1225889088702582,0.06731804875704084
5049,IAHoRNjgVzwT5mRoBr1kbxn0w+21UITXQQ7XCuZDJT6V6pDM24wdFoGQQ6srystF,0.06772258055530989,0.13287009943881878,0.2532963205079085
5050,IAM1/xuJwUL8hNJjyxO+xqeO75/xQ7xcEJurCsNsZR7DzcqtjGHzJz4jNtC9kjFy,0.9765746083860644,0.9951540905324017,0.9946883106124822
5051,IArovrZDeLGjtYHDjnksjp/RlD7N32gqap7/DeRayEroMCI178HTFNXAhqzU+xGK,0.08510982502306719,0.12902920691303876,0.0425383462018426
5052,IAxOyoVqrxrQmhzqa3onNkW+tE458gtKw1OVMtphDb3Pl4OJH0/nqT3R3AMgCTOs,0.07014965823072505,0.5362515930010363,0.5037584646222564
5053,IB6ainILv6Fgfn3E0/kXPbXaT7RvqZqDyAMaVizqj7zyMNWhOVc5Z/0mScLN2wiG,0.06692111501429632,0.0988430130657969,0.05227044782818058
5054,IBC9Q3ctq1UMt5SMOxcCXHCx5rFDBbJZorWsYL1gP9/ei+q85DvFh40SN6jpd/Ph,0.03662998909969983,0.039459652599284856,0.24971075667052267
5055,IBea7YvyX93vVhEDDENpG1tqdsm17T1Ay5UF9bKgte9ovRWXVf6BrIObqKhxiSRv,0.038085228411401606,0.05534347463465228,0.04661455229862599
5056,IBuMSSO1dgzEKkzh40FvnWk4ME/4yztCpRSxnSsIqCOKcTETADV8qqVN4gVm/CZc,0.0346003093519337,0.17124445597677396,0.03388624134823803
5057,IC1E6HaQt1XBEWvVCn5bfpVRJ/TesX+/dkgsh70q9pMMNOiMjM/iD2Z0foERJn5R,0.08901230999985477,0.2476216172305311,0.013007409371476264
5058,IC66gHhZ9VJYUisocVb+tYA5r8TCUC6UgPHSHTbQ5rsUwDxAfmSoSWHW/9Mmd+QW,0.051549365058764174,0.024935455934826156,0.15463934097008736
5059,ICGeYI+7h0ueBlVcein8rux+93jX2NJJ98c0//edYzBExtOj/lwQoIw6mRvXY8B+,0.17250164609627772,0.21175796558361182,0.43247654669642555
5060,ICHSBmmZNdBY8gNfk/z9zkrdNxOTglS/wiAV0rUyfvihTC8dIAsFFwxqrfVUqXK4,0.02942902802318048,0.029699681389363075,0.03904433171617272
5061,ICgrj3/yKUdjitQw7foDqbUTzn7JWw4jeH4IhJJL5WekGmpkKvEJlftm+y3D2snF,0.07160719138268012,0.042205792094472394,0.06789140759558276
5062,IDC4d5SLmipPeq7BaobQvC0emOGmhl6LHv7WevE68gq2e66CMbJFILrRmbbWQWjl,0.07857493372701474,0.15229223043022821,0.04808393487779239
5063,IDGre5E9giN0NXOSABi7unJg6YJfsCoXWkRyoLHIMy2DK/nhnPPdUwVS20EUiYH1,0.8855262795855393,0.9354938350393891,0.7509159557896926
5064,IEBuD+UaYzP+DpYz0A1yanUbnWBXueyBQydW9S/O+yaYQ8r7NdBJ+vOKRVp2R/J8,0.08719316198967764,0.16878503627875352,0.03693563939840161
5065,IEftLbdv4tWp+byQn3TZshUmGZLYCdNIyrM59PZvP4mSI4eG0lQZIcECZemlNY9g,0.09423466068334674,0.37890812652348393,0.4068608851654604
5066,IEu8KfxI4Gkpbs1WJlvarpEaUZIKeVbea+KVtngP2TuQtjQLk5lNsAkgNRxWdfsY,0.048403037301482765,0.05382426791454176,0.07779665097156285
5067,IF5+hvux9XwC/lzorNGhmuzrpTPNqOKqsxiRjcfnJZSFRlOEqY7gG8YDR/BvBcu0,0.028242413552725054,0.17442134861406833,0.12293847856440987
5068,IFh1t106Mx9nmcOiem4EVpqjSMm8P5dW5Eklslh//H19iun0UNCC8OyL1Vf54qz0,0.035583928070406,0.9168862171362898,0.9569754911697035
5069,IFhlyyxaK3zpEiXxw/PFdKoLtduxljGtUD+n1Hii9ncD8mohC9S2CiBXjL4XWftt,0.5178415510644073,0.6130436837492552,0.48933426719802
5070,IFmmo3sin0hP/OtwYWlAqtcZbpsHwDXhzUHf8jj2uAarQFdFEz4QZHnoMG19B7VS,0.9317473088563006,0.9994317000374724,0.9891656198682761
5071,IFo1vPD+ajbSqSBVI+gR8Oy93sYpDrGYy2zVn1eD85kp0xqN6xapxPlUw60mYja6,0.04989691310901412,0.16878722915319977,0.13980307249464163
5072,IGDQvAavT2tBI4TT9fdts7Ay9xpP8ClLJew+ornKhXPc+NnCk92uUN0aprlZa0m1,0.03481555701537309,0.12327805107681489,0.20100097373542236
5073,IGJ7wMpEwPPy5uJ7PGo6UJ2lq6iIXN2jjvF02mV93mNtb4YZfOdpkGxdHV5r503b,0.03977394482827046,0.07395788170368922,0.06507606943639854
5074,IGWYZ5lAzw8J/puxZJ5xX504PKKVDDdroy9Sml0UVAtTkhO3Lyey0DA1HwWj9siB,0.22346801719925058,0.055975025225116215,0.19932226942015663
5075,IH/Jzq7VUmQXK1NZm9RXr9BclH5JOZyZ+fO6pLpAfTh0n1ZYZl+l8llWu86B3qgL,0.1948928429883201,0.5993580394818809,0.5605206059964556
5076,IH19ovVnJMlNS1KLNfu7N+Gr0Rt66O48pzgbqw/kwZElJqmqZ43WKDrZpa5LY/Ea,0.07521256451590441,0.050437380313778535,0.06756791184295208
5077,IH3AGurt5oX5OnURwmzOclu5zlMEPwsFzndR/SXLOXM+btunCqGQHmQ/pnmeS8Cp,0.47781528777641813,0.32313688231508975,0.25444726715417154
5078,IH6VwS1q1fe02C78qmK2kmWwmqGC2teEpatUgxNDVkxhuo+mg4FtjL3VcTM7W+d9,0.0341911233156158,0.1798561238917793,0.0396206478314044
5079,IHN6wmmzFAIhadIQMktwWS7VgJ6b15UjLlI5dhAM0NFhrkdrvKS0shlr+XyB/2In,0.026441801481482896,0.08883409729963876,0.2973961786442666
5080,IHQ1PYa68JfGvtNb85/3NGBxyMWoPhwWmUJfGOpAO+5lDxIF4yCHpS9E6IDkeXmK,0.3714369186336217,0.45274036012873664,0.16738319300313187
5081,IHZi1wYckw/upv2ZYoagPfUp+kGe4M/0o1UTJqB2qEoSCGEkIwfY4wCbFcUj815s,0.014596652771362906,0.07065156754275559,0.03341179948455342
5082,IHuG/ICu3DPFxtKrqVeLakSIkQdHkc6F3h8SJzIxCgxCNG4GQfff4X7IK5xzz21z,0.06499499897010863,0.032960099010449606,0.03499248205574068
5083,II/tDRFjpc5J9SqXxlqtseQhCE1ftx0FAK65iwQG4RmluE7OuqZYcEEk57qKwS1C,0.07393741459362224,0.061767121298508365,0.029334824443579488
5084,IICsmOesURjHAQm/2xJXC9VmDKaJU4Ok9NOpE0UpJgeVAsPztYjZbAIyqKkMMUmV,0.24333532421573556,0.22876827601261773,0.24904542342364577
